x y z
0.026848 0.019250501 -0.047354
0.026074 0.0186315 -0.047351003
0.025565 0.0177395 -0.047347
0.025373 0.0165325 -0.047342002
0.025418 0.0158435 -0.047335003
0.025705 0.0147725 -0.047328003
0.026027001 0.0138295 -0.047319002
0.026232 0.0133025 -0.047312003
0.026705 0.0124495 -0.047296003
0.026941001 0.0121855 -0.04729
0.027712 0.0115655 -0.047280002
0.028815001 0.0113405 -0.047287002
0.029755 0.0119475005 -0.046575002
0.030397002 0.0125965 -0.046568003
0.031086002 0.0136505 -0.046577003
0.031356 0.0143315 -0.046582002
0.031583 0.0152915 -0.046584003
0.031659 0.015842501 -0.046587
0.031636 0.016827501 -0.046600003
0.031312 0.017956499 -0.046607003
0.031070001 0.0184545 -0.046614002
0.030489001 0.0191755 -0.046628002
0.030018002 0.0195335 -0.046630003
0.029104002 0.0199075 -0.046628002
0.028022 0.0199585 -0.046649
0.027693 0.019892499 -0.046653003
0.026759 0.0195455 -0.046647
0.025961 0.018896502 -0.046647
0.025396 0.0178255 -0.046662003
0.02519 0.0167805 -0.046651002
0.025283001 0.015865501 -0.046639003
0.025555 0.014860501 -0.046628002
0.025706 0.0144015 -0.046623003
0.0261 0.0134635 -0.046614002
0.026736 0.0124655 -0.046600003
0.027786002 0.0117205 -0.046584003
0.028908 0.0115445005 -0.046589002
0.029422 0.0119835 -0.04588
0.030288 0.0127035 -0.045875
0.030962002 0.0137655 -0.045870002
0.031235002 0.0143935 -0.045877002
0.031483002 0.0153295 -0.045886002
0.031622 0.0163365 -0.045891
0.031607002 0.016841501 -0.045898
0.031366 0.017980501 -0.045909002
0.031126 0.0185065 -0.045914
0.030584 0.0192675 -0.045925003
0.030174002 0.0196505 -0.045928
0.029227 0.0201535 -0.045932002
0.028223 0.0202705 -0.045941003
0.027402 0.0201235 -0.045948002
0.026689 0.019807499 -0.045957003
0.025868 0.0192055 -0.045958
0.025229 0.0180795 -0.045958
0.025051001 0.0169275 -0.045955002
0.025171 0.015858501 -0.045944
0.025476001 0.0148665 -0.045930002
0.025744 0.014186501 -0.045923002
0.026167002 0.0132635 -0.045909002
0.026748002 0.0125105 -0.045898
0.027964 0.0118515 -0.045886002
0.02914 0.0120855 -0.045184
0.029413 0.012234501 -0.045181002
0.030197002 0.0129225 -0.045172002
0.030832 0.0138975 -0.045174003
0.031279 0.0149055 -0.045179002
0.031451 0.015701499 -0.045191
0.031552 0.0168555 -0.045197003
0.03139 0.018002499 -0.045213003
0.031023 0.0189345 -0.045225002
0.030312002 0.019830499 -0.045236003
0.029484 0.0203515 -0.04523
0.028384 0.0206265 -0.045248
0.027383 0.0204565 -0.045250002
0.026616 0.0201305 -0.045259003
0.025752 0.0195385 -0.045275003
0.025477 0.0192345 -0.045262
0.025012001 0.0182825 -0.045271
0.024865001 0.017052501 -0.045243002
0.025047 0.0158575 -0.045241002
0.025376 0.0148425 -0.04523
0.025768 0.0138745 -0.045220003
0.026291002 0.0130165005 -0.045207
0.027153 0.0122715 -0.045181002
0.028297 0.0119615 -0.045190003
0.028631002 0.0121145 -0.044497002
0.029327001 0.0123875 -0.044486
0.030095 0.0130995 -0.044476002
0.030714002 0.014031501 -0.044479
0.031149 0.0150065 -0.044485003
0.031341 0.0157745 -0.044490002
0.03149 0.016856499 -0.044501003
0.031436 0.0178575 -0.044506002
0.031101 0.018958502 -0.04452
0.0308 0.019461501 -0.044524003
0.030157 0.0202085 -0.044532
0.029475 0.020652499 -0.044538002
0.028523002 0.0209555 -0.044545002
0.028262 0.0209895 -0.044552002
0.027402 0.0208085 -0.044554003
0.026519 0.0204755 -0.044557
0.025663 0.0199215 -0.044570003
0.025268 0.019452501 -0.044554003
0.024826001 0.0185065 -0.044568002
0.024675 0.017871499 -0.044561002
0.024702001 0.016889501 -0.044554003
0.024895001 0.0158565 -0.044547003
0.025171 0.015046501 -0.044536002
0.025462002 0.0143465 -0.044529002
0.025961 0.0134705 -0.044515003
0.026333 0.012993501 -0.044499002
0.027301 0.0123475 -0.044479
0.028392002 0.0120705 -0.044499002
0.029754002 0.0129595 -0.043771002
0.030047 0.0132555 -0.043780003
0.030605 0.0141365 -0.043780003
0.031039 0.0151375 -0.043785002
0.031148002 0.0154475 -0.043785002
0.031364 0.0164155 -0.043794002
0.03142 0.016864501 -0.043801002
0.031442 0.017862499 -0.043806
0.031186 0.0189875 -0.043817002
0.030938 0.0195565 -0.043824002
0.030334 0.0203235 -0.043833002
0.029591002 0.0208675 -0.043840002
0.028654002 0.021240499 -0.043842003
0.02835 0.021302499 -0.043843
0.027391002 0.0211615 -0.043854002
0.026411 0.0208035 -0.043868
0.025566 0.0202845 -0.043872003
0.025016 0.0197015 -0.043859
0.024598 0.018746499 -0.043888003
0.024466 0.0178895 -0.043877
0.024493001 0.016889501 -0.043852
0.024714 0.0158725 -0.043843
0.025066 0.0149915 -0.043833002
0.025477 0.0140825 -0.043826003
0.026089001 0.0132335005 -0.043815
0.027123 0.0125515 -0.043796003
0.028278 0.0122545 -0.043801002
0.029469002 0.0129675 -0.043075003
0.029892001 0.0134085 -0.043078
0.030476 0.0142405005 -0.043082003
0.030938 0.0152315 -0.043085
0.031273 0.0164385 -0.043098003
0.03134 0.0168745 -0.043103002
0.031451 0.0178635 -0.043105002
0.031302 0.019033499 -0.043119002
0.031062 0.0196345 -0.043121003
0.030507002 0.0204705 -0.043124
0.030011002 0.0209455 -0.04314
0.029738002 0.0211295 -0.043138
0.028826002 0.0215315 -0.043138
0.0284 0.0216255 -0.043133
0.027394 0.0215135 -0.043154
0.026391 0.0212145 -0.043163
0.025469001 0.020682499 -0.043167002
0.024784 0.0199375 -0.043163
0.024346001 0.0189485 -0.043195
0.024207 0.017894499 -0.043167002
0.024292 0.0168885 -0.043156
0.024582 0.0158595 -0.043153003
0.02483 0.0152295 -0.043135002
0.024953 0.0149355 -0.043128002
0.025396 0.0140215 -0.043121003
0.026003 0.0132705 -0.04311
0.027169 0.0125885 -0.043096002
0.028312001 0.0124275 -0.043103002
0.029203001 0.0129835 -0.042387
0.029776 0.013512501 -0.042377003
0.030364 0.0143565005 -0.04238
0.030829001 0.0152995 -0.042389
0.031163 0.016485501 -0.042398002
0.03139 0.017467499 -0.042400002
0.031464 0.0180725 -0.042405
0.031404 0.019057501 -0.042416003
0.031086002 0.0200025 -0.042421002
0.030713 0.0206065 -0.042430002
0.030205 0.0211525 -0.042444002
0.029345002 0.0216805 -0.042455003
0.028994001 0.0218275 -0.042455003
0.028029 0.022007499 -0.042462002
0.02737 0.0219055 -0.042460002
0.026390001 0.0215725 -0.042469002
0.025322001 0.0210405 -0.042456
0.024527 0.020186499 -0.042476002
0.024094 0.0191895 -0.042506002
0.024012 0.018894501 -0.042492002
0.023963 0.017879501 -0.042469002
0.024083 0.016879499 -0.042453002
0.024415001 0.015848499 -0.042449
0.024814 0.0148515 -0.042432003
0.025322001 0.013977501 -0.042421002
0.026043002 0.0132705 -0.04241
0.027231 0.012691501 -0.042400002
0.028376002 0.0126275 -0.042394
0.028950002 0.0130155 -0.041689
0.029652 0.0136425 -0.041681003
0.030271001 0.0144625 -0.041684
0.030744001 0.0154305 -0.041689
0.030941002 0.0160205 -0.041693002
0.031077001 0.016501501 -0.041702002
0.031356 0.0174695 -0.041705
0.031466 0.0178895 -0.041705
0.031529002 0.0188865 -0.041709002
0.031263 0.0200385 -0.041718002
0.030933 0.0207345 -0.041734003
0.030258 0.0214515 -0.041739002
0.029544 0.0219055 -0.041755002
0.029141001 0.0220945 -0.04176
0.028537001 0.0222845 -0.041757002
0.02758 0.0223005 -0.041764002
0.026372 0.0219905 -0.041773003
0.025395 0.0215935 -0.041767
0.024958 0.0212625 -0.041780002
0.024225 0.0204935 -0.041757002
0.023878 0.0194595 -0.041819002
0.023795001 0.0189115 -0.041817002
0.023734 0.0178805 -0.041780002
0.023873001 0.016879499 -0.04176
0.024199001 0.015825499 -0.041743003
0.024672002 0.0147965 -0.04173
0.025237001 0.0139535 -0.041723
0.025458 0.0137035 -0.041718002
0.026266001 0.0131405005 -0.041711003
0.027316 0.0127835 -0.041698
0.028319001 0.0127365 -0.041691
0.028715 0.0130375 -0.040993
0.029569 0.0137265 -0.040986
0.030187 0.0145655 -0.040986
0.030651 0.0155255 -0.040990002
0.030853 0.016067501 -0.040995
0.031001002 0.0165325 -0.041
0.031336002 0.0174785 -0.041006003
0.031536 0.018127501 -0.041006003
0.031622 0.0191495 -0.041009
0.031433 0.0201055 -0.041020002
0.031125002 0.0208445 -0.041023
0.030504 0.021596499 -0.041034
0.029753 0.0221145 -0.041050002
0.029273 0.0223725 -0.041059002
0.028639 0.0226405 -0.041062
0.027666 0.0226705 -0.041064
0.027352002 0.0226135 -0.041071
0.026356 0.0223655 -0.041071
0.026004001 0.0222615 -0.041073002
0.025082 0.021906499 -0.041066002
0.024276 0.021240499 -0.041068003
0.023981001 0.0207965 -0.041050002
0.023664001 0.0197475 -0.041107003
0.023493 0.018903501 -0.041087
0.023479 0.018005501 -0.04108
0.023618001 0.016857501 -0.041064
0.023982 0.015826501 -0.041045003
0.024296 0.0151055 -0.041036002
0.02452 0.0147285005 -0.041029003
0.025179 0.0138995005 -0.041027002
0.025427 0.0136575 -0.041018
0.02629 0.0131635 -0.041004002
0.027325 0.0129055 -0.040997002
0.028406002 0.0128745 -0.040995
0.029582001 0.013946501 -0.04029
0.030104 0.0146485 -0.040285002
0.030582 0.0156105 -0.04029
0.030907001 0.0165715 -0.040299002
0.031295 0.017493501 -0.040306002
0.031475 0.017911501 -0.040308002
0.0317 0.0189015 -0.040306002
0.031713 0.019180499 -0.040308002
0.031575 0.0201585 -0.040318
0.031225 0.0210765 -0.040322002
0.030723002 0.021736499 -0.040313
0.029979002 0.0223445 -0.040334
0.029435001 0.0226795 -0.040347002
0.028723001 0.0229785 -0.040363003
0.027755 0.0230515 -0.040366
0.027366001 0.022999499 -0.040366
0.026352 0.022774499 -0.040377002
0.025892 0.0226405 -0.040377002
0.024985 0.0222755 -0.040368002
0.024179 0.021674499 -0.04038
0.023703001 0.0210215 -0.04038
0.023366 0.0199795 -0.040382
0.023215 0.0189015 -0.040377002
0.023246001 0.0178965 -0.040363003
0.023397 0.0168955 -0.040352
0.023745 0.0158595 -0.040352
0.024114002 0.0150835 -0.040345002
0.024393 0.0146425 -0.040336
0.025051001 0.0138985 -0.040327
0.025384001 0.0136335 -0.04032
0.026282001 0.0132155 -0.040311
0.026604 0.0131145 -0.040304
0.027367 0.0129915 -0.040301003
0.028328001 0.0130005 -0.040297
0.029452 0.013969501 -0.03959
0.030025002 0.0147205 -0.039589003
0.030505002 0.015688501 -0.039594002
0.030840002 0.0165875 -0.039601002
0.031287 0.017507501 -0.039608
0.031715002 0.0184085 -0.039606
0.03183 0.0192345 -0.039605003
0.03173 0.020218499 -0.039613
0.031421002 0.0211525 -0.039619002
0.030978002 0.0219175 -0.039635003
0.030196 0.022588499 -0.039652
0.029585 0.0229505 -0.039654
0.028678 0.0233545 -0.039667003
0.027824 0.023440499 -0.039668
0.027359001 0.0233985 -0.039672002
0.026364 0.0231505 -0.039674003
0.025787 0.0229965 -0.039679002
0.024892 0.0226365 -0.039679002
0.024055 0.0220045 -0.039681002
0.023467 0.0212605 -0.039681002
0.023138002 0.0202015 -0.039681002
0.023014002 0.018926501 -0.039681002
0.023052 0.0178805 -0.039665002
0.023183 0.016896501 -0.039647
0.023493 0.0159575 -0.039642002
0.023734 0.0154245 -0.039635003
0.024238002 0.0145725 -0.039628003
0.024532001 0.0141855 -0.039629
0.025352001 0.0135735 -0.039619002
0.026328001 0.0132175 -0.039612003
0.027383 0.0130315 -0.039601002
0.027824 0.0130065 -0.039605003
0.028724 0.0133185005 -0.039596003
0.029359002 0.013977501 -0.038894
0.029948 0.0147955 -0.038894
0.030444 0.0157655 -0.038898002
0.030815002 0.016608499 -0.038901
0.031296 0.017509501 -0.038907003
0.031752 0.018397499 -0.038907003
0.031899 0.018916499 -0.038908
0.031948 0.0192965 -0.038908
0.031892 0.0202775 -0.038912002
0.031605 0.0211875 -0.038917
0.031101 0.022092499 -0.038935002
0.030404001 0.022813499 -0.038946003
0.029747002 0.023231499 -0.038949
0.028848 0.0236445 -0.038953003
0.027933002 0.0237935 -0.038962003
0.027344 0.023750499 -0.038979
0.026349 0.0235045 -0.038983002
0.025702 0.0233415 -0.038986
0.024772 0.0229505 -0.038990002
0.024447002 0.0227675 -0.038988
0.023838 0.0222875 -0.038976002
0.023269001 0.021472499 -0.038976002
0.022921 0.0203905 -0.038992003
0.022808 0.0190945 -0.038986
0.022886 0.017918501 -0.038976002
0.023014002 0.016879499 -0.038944002
0.023289 0.015903499 -0.038946003
0.023544 0.0153375 -0.038937002
0.024082001 0.014519501 -0.038930003
0.024497 0.0140835 -0.038926
0.025349 0.0135635 -0.038917
0.026367001 0.013210501 -0.038907003
0.027375001 0.0130995 -0.038905002
0.027766 0.0131015 -0.038905002
0.028683 0.0134085 -0.038900003
0.027731001 0.0131555 -0.038203
0.028355 0.0133395 -0.038198
0.028616 0.0135105 -0.038195003
0.029381 0.0141925 -0.038195003
0.029871002 0.0148675 -0.038193002
0.030366 0.015826501 -0.038195003
0.030545 0.016259499 -0.038200002
0.031008001 0.0171355 -0.038205
0.031264 0.017532501 -0.038207002
0.031714 0.018400501 -0.038214
0.031945 0.018926501 -0.038209002
0.032038 0.019327499 -0.038209002
0.031983 0.020303499 -0.038216002
0.031737 0.021256499 -0.038219
0.031328 0.022147499 -0.038228
0.030698001 0.0229045 -0.038239002
0.029776 0.023580499 -0.038248003
0.029010002 0.0239565 -0.038271002
0.028037 0.0241515 -0.038265
0.026941001 0.0239955 -0.038281
0.026577 0.0239125 -0.038283
0.025605 0.0236645 -0.038299
0.024679001 0.0233065 -0.038294002
0.023645 0.022464499 -0.03829
0.023091 0.0216375 -0.038287003
0.022757001 0.0205555 -0.038294002
0.022626001 0.019250501 -0.038280003
0.022615 0.0189255 -0.038271002
0.022696 0.0179105 -0.038269002
0.022793 0.0168945 -0.038248003
0.023148 0.0158725 -0.038248003
0.023413 0.0152765 -0.038242
0.023955 0.0144805005 -0.038230002
0.024459 0.0140365 -0.038225003
0.025338002 0.0135725 -0.038218003
0.026368 0.0132335005 -0.038209002
0.027394 0.0131545 -0.038207002
-0.0053520007 0.0323705 -0.038575
0.029097002 0.0140445 -0.037493
0.029350001 0.0143155 -0.037491
0.030003 0.0153545 -0.037493
0.030288 0.0159125 -0.037497003
0.030468002 0.016299501 -0.0375
0.030964002 0.017166499 -0.037504002
0.031212002 0.017562501 -0.037511002
0.031449 0.0179495 -0.037513003
0.031953 0.018949501 -0.037513003
0.032069 0.019328501 -0.037513003
0.032092 0.020342499 -0.037514
0.031885 0.0213155 -0.037527002
0.031496 0.0222185 -0.037534002
0.030883 0.023038499 -0.037548
0.030033 0.0237405 -0.037553
0.029156 0.0242135 -0.037569
0.028185 0.0244775 -0.037575003
0.027042001 0.0243405 -0.037582003
0.026333 0.0241815 -0.037594
0.025523 0.0239585 -0.037599
0.024598 0.0235895 -0.037599
0.024144001 0.0232925 -0.037592
0.023463 0.0226405 -0.037589002
0.022916 0.0217845 -0.037605003
0.022595 0.0207505 -0.037601
0.022514 0.0199495 -0.037605003
0.022498 0.0189185 -0.037580002
0.022564001 0.0179255 -0.037575003
0.02268 0.0168955 -0.037562
0.022998001 0.0158575 -0.037546
0.023289 0.0152145 -0.037539
0.023881 0.0144255 -0.037534002
0.02442 0.0139975 -0.037527002
0.025345001 0.0135575 -0.037520003
0.026325 0.0133105 -0.037509
0.02741 0.0132395 -0.037509
-0.0038410006 0.0339375 -0.037888
-0.0046070004 0.0332615 -0.037883002
-0.0049860002 0.0328045 -0.037876002
-0.0053130006 0.0323505 -0.037874002
0.029025 0.0140835 -0.036792003
0.029298 0.0143615 -0.036792003
0.029939 0.0153315 -0.036797002
0.030226 0.015950501 -0.036799002
0.030643001 0.016942501 -0.036804
0.030840002 0.017215502 -0.036806002
0.031452 0.018028501 -0.036813002
0.031948 0.018958502 -0.036813002
0.032087002 0.0193595 -0.036815003
0.032178 0.0203785 -0.036820002
0.031969 0.0213475 -0.036829002
0.031621 0.0222645 -0.036832
0.031047001 0.0231415 -0.036847003
0.030302 0.0238505 -0.036859002
0.029288001 0.0244615 -0.036875002
0.028339 0.0247285 -0.036866
0.027325 0.0246755 -0.036882002
0.026322 0.0244755 -0.036894
0.025434 0.0242555 -0.036903
0.024532001 0.0238735 -0.036909003
0.024009 0.0235155 -0.036900003
0.023312 0.0228355 -0.036887
0.022808 0.0219285 -0.036894
0.022521 0.0208425 -0.036921002
0.02239 0.0199565 -0.036891002
0.022382 0.018919501 -0.036889
0.022433002 0.0179265 -0.036877003
0.022557002 0.0168815 -0.036861002
0.022785 0.016027499 -0.036848
0.023203 0.0151695 -0.036845002
0.023811001 0.0144025 -0.036838003
0.024408001 0.0139765 -0.036829002
0.025318 0.0135975005 -0.036815003
0.026318 0.0134095 -0.036809
0.027394 0.0133165 -0.036806002
0.028274 0.0135735 -0.036799002
-0.0038180007 0.0339075 -0.03719
-0.0045680003 0.0332155 -0.037187003
-0.0049490007 0.0327655 -0.037180003
-0.0052590007 0.0323245 -0.037176
-0.0057540005 0.0314565 -0.037162002
-0.0060800007 0.0306505 -0.037139002
0.028818 0.0139895 -0.036094002
0.029228002 0.0144325 -0.036094002
0.029855002 0.0153465 -0.036101002
0.030157 0.0159815 -0.036101002
0.030567002 0.016974501 -0.036106
0.030762002 0.0172675 -0.036110003
0.031389 0.018074501 -0.036117002
0.031627 0.0184615 -0.036117002
0.031901002 0.018958502 -0.036117002
0.03218 0.0199445 -0.036119003
0.032217 0.0203945 -0.036122
0.032069 0.0213845 -0.036127
0.031714 0.0223005 -0.036136
0.031188 0.0232375 -0.036149003
0.030267 0.0241355 -0.036165003
0.029383 0.0246545 -0.036172003
0.028431002 0.024974499 -0.036172003
0.027184 0.0249535 -0.036195002
0.026314002 0.024765499 -0.036205
0.025357 0.0245105 -0.036204003
0.02445 0.0241265 -0.036209002
0.023862 0.0237365 -0.036205
0.023152001 0.0229785 -0.036205
0.022676 0.0220205 -0.036205
0.022389 0.0209065 -0.036188003
0.022239 0.0197475 -0.036191
0.022242 0.0191595 -0.036188003
0.022278 0.017934501 -0.036170002
0.022443 0.0169205 -0.036161
0.022823 0.0157975 -0.036152
0.023161002 0.0151535 -0.036147002
0.023773 0.0143855 -0.036136
0.024465 0.013977501 -0.036127
0.025338002 0.0136505 -0.03612
0.026325 0.0134565 -0.036110003
0.027363 0.0133255 -0.036110003
0.028246 0.0136125 -0.036101002
-0.0030200006 0.0344905 -0.036503002
-0.0037850002 0.0338425 -0.036499
-0.0042280005 0.0334525 -0.036489002
-0.0048950007 0.0326995 -0.036475003
-0.0051810006 0.0322905 -0.036469
-0.0056770006 0.0313905 -0.036448
-0.0060550002 0.030428499 -0.036418002
-0.0061870003 0.0299365 -0.036395002
-0.0062730005 0.028855499 -0.036363002
-0.0060320003 0.0277345 -0.036342002
-0.0053050006 0.0266805 -0.036351003
-0.0048400005 0.0260375 -0.036374003
0.02863 0.0139835 -0.035401
0.029189002 0.0145565 -0.035396002
0.029823001 0.0155155 -0.035394
0.030086 0.016074501 -0.035396002
0.030488 0.017075501 -0.035405003
0.030654002 0.0173455 -0.035408
0.031265 0.018159501 -0.035417
0.031513 0.018515501 -0.035417
0.031953 0.019374501 -0.035421003
0.032132 0.0199515 -0.035421003
0.032149002 0.0209275 -0.035426002
0.032085 0.0213965 -0.035426002
0.031769 0.0223305 -0.035433
0.031317 0.023231499 -0.035447
0.031088002 0.0235735 -0.035451002
0.030381002 0.024262499 -0.035460003
0.029535 0.0248135 -0.035476003
0.028538 0.025206499 -0.035474002
0.028285 0.025268499 -0.035476003
0.027263 0.0252475 -0.035490002
0.026309 0.0250175 -0.035506003
0.025311 0.0247555 -0.035504002
0.024407 0.0243605 -0.035509
0.023703001 0.023858499 -0.035511002
0.023041 0.0230675 -0.035506003
0.022603001 0.0221125 -0.035499003
0.022313 0.020985499 -0.035495
0.022169001 0.0197775 -0.035486
0.022172 0.018731501 -0.035481002
0.022192001 0.017927501 -0.03547
0.022417001 0.016919501 -0.035461
0.022801 0.015803501 -0.035451002
0.02313 0.0151595 -0.035444003
0.023785 0.0144185005 -0.035435002
0.024435 0.0140455 -0.035426002
0.025369 0.013729501 -0.035422
0.026325 0.013512501 -0.035414003
0.027324 0.0134345 -0.035417
0.028220002 0.0137055 -0.035417
-0.0011240002 0.0349455 -0.03581
-0.0016160002 0.0349655 -0.03581
-0.002169 0.0349035 -0.035807002
-0.0030040005 0.0344035 -0.035794
-0.0037400005 0.0337605 -0.035791002
-0.0041740006 0.0333885 -0.035789
-0.00483 0.0326505 -0.035771
-0.0051040007 0.0322425 -0.035766
-0.0054980004 0.0315415 -0.035748
-0.005906 0.030598499 -0.035715003
-0.0060950005 0.029204499 -0.035676003
-0.0061110007 0.0288415 -0.035669003
-0.0058780005 0.0277505 -0.03564
-0.0051580006 0.0267765 -0.035669003
-0.0045770006 0.0257935 -0.035729002
0.028324 0.0140235005 -0.034705
0.029010002 0.0145875 -0.034696
0.029778 0.0157035 -0.034694
0.029986002 0.0161695 -0.034694
0.030382 0.0172075 -0.034700003
0.031126 0.0182525 -0.034717
0.031365 0.0185685 -0.034717
0.031839002 0.0194145 -0.034723002
0.032017 0.0199605 -0.034723002
0.032108 0.0209415 -0.034728
0.032054 0.0213985 -0.034730002
0.031777002 0.0223425 -0.034737002
0.031351 0.0232445 -0.034746002
0.030737001 0.024129499 -0.034758
0.030483 0.024377499 -0.034762003
0.029685002 0.0249675 -0.034771003
0.028669 0.025424499 -0.034779
0.028332 0.0255115 -0.034776002
0.027325 0.0255315 -0.034794003
0.02631 0.0252885 -0.034801003
0.025241 0.0249925 -0.034813
0.024323002 0.0246065 -0.034813
0.02356 0.0240115 -0.034815002
0.022948 0.0231785 -0.034804
0.022506 0.0221675 -0.034801003
0.022261001 0.0210405 -0.034794003
0.022119 0.0197655 -0.034783002
0.022127 0.018733501 -0.034783002
0.022216 0.017725501 -0.034772
0.022413 0.016990501 -0.034762003
0.022731 0.0160525 -0.034758
0.023187 0.0152065 -0.034746002
0.023626 0.0146345 -0.034726
0.024477001 0.0141375 -0.034723002
0.025431 0.0138295 -0.034730002
0.026274 0.0136495 -0.034735
0.027259 0.0135585 -0.034726
-0.0011510001 0.0348805 -0.035107
-0.0016000001 0.0348835 -0.035118002
-0.002467 0.0346285 -0.035107
-0.0029580006 0.0343575 -0.035095003
-0.0036860006 0.0336915 -0.035095003
-0.004102 0.0333105 -0.035089
-0.004753 0.0325795 -0.035072003
-0.005288 0.0317115 -0.035049003
-0.0057470007 0.0305725 -0.035013
-0.0059390003 0.0295115 -0.034976
-0.0059320005 0.0288385 -0.034942
-0.0056460006 0.0277255 -0.034907002
-0.0050110007 0.0268345 -0.034925003
-0.0045610005 0.0260305 -0.034994002
-0.004397 0.0250035 -0.035031002
0.027944 0.0140845 -0.034005
0.028948002 0.0147505 -0.034014
0.029655002 0.0157745 -0.033998
0.029879 0.016275499 -0.033995003
0.030257002 0.0173315 -0.034
0.030933 0.0183465 -0.034018002
0.031178001 0.018645499 -0.034023
0.031691 0.0194965 -0.034025002
0.03187 0.0199835 -0.034034003
0.032046 0.0209555 -0.034027003
0.032009 0.0214005 -0.034032002
0.031777002 0.0223555 -0.034039002
0.031381 0.023277499 -0.034048002
0.030815002 0.024184499 -0.034057003
0.030553002 0.0244575 -0.034064002
0.029801 0.0250955 -0.034073003
0.028771002 0.0256235 -0.034078002
0.027785 0.0258165 -0.034089003
0.027391002 0.0257965 -0.03409
0.026298001 0.0255365 -0.034103002
0.025166001 0.0252515 -0.034113
0.024249 0.024827499 -0.034108
0.023564 0.024285499 -0.034115
0.022828002 0.0232995 -0.034110002
0.022444 0.0222455 -0.034103002
0.022211 0.0210565 -0.034094002
0.022076 0.0197745 -0.034087002
0.02211 0.0187485 -0.034080002
0.022238001 0.017741501 -0.034073003
0.022424001 0.0170115 -0.034067
0.022777 0.0160915 -0.034057003
0.023269001 0.0152685 -0.034046
0.023729 0.014767501 -0.034034003
0.024524 0.0142925 -0.034018002
0.025508001 0.0139895 -0.034027003
0.026232 0.0138345 -0.034051
0.027177 0.0138065005 -0.034028
-0.0015890002 0.0347735 -0.034411002
-0.002444 0.0345115 -0.034406003
-0.0028539998 0.0342535 -0.034406003
-0.0036550006 0.0336175 -0.034393
-0.004033 0.0332525 -0.034388002
-0.0046540005 0.0324905 -0.03437
-0.005194 0.0315645 -0.034344003
-0.005581 0.0305035 -0.034310002
-0.0057150004 0.029436499 -0.03426
-0.0055360002 0.0282535 -0.034220003
-0.0054050004 0.027817499 -0.034220003
-0.0048860004 0.0269395 -0.03426
-0.0045920005 0.0260765 -0.034317
-0.0043910006 0.0250355 -0.034331
-0.0038560005 0.0235205 -0.034377
0.027600002 0.0141915 -0.033306003
0.028075 0.0144005 -0.033320002
0.028909001 0.0151465 -0.033293
0.029600002 0.0160205 -0.033290002
0.029746 0.0163555 -0.033290002
0.030126002 0.0174985 -0.033297002
0.030706 0.0184775 -0.033322003
0.031481 0.0195425 -0.033323
0.031669002 0.0199905 -0.033334002
0.031893 0.0209555 -0.033329003
0.031901002 0.0213705 -0.033334002
